name,code,period,low,medium,high,extreme
None,HYLA00004844,2020,15.499007744490129,13.41111248438548,26.223451432338123,44.86642833878626
None,HYLA00004844,2021,21.88351917252144,12.241152559414608,28.937307222800108,36.93802104526385
None,HYLA00004866,2017,53.95982011078121,22.22274313694848,14.877324581965931,8.940112170304388
None,HYLA00004866,2018,60.7226736015765,12.929137928249526,10.06396485163708,16.28422361853689
None,HYLA00004866,2019,13.117940504196072,15.10853062382168,28.33475148906352,43.43877738291873
None,HYLA00004866,2020,28.622312543874735,17.085200997544376,26.53380642940844,27.75868002917244
None,HYLA00004866,2021,26.93760111022773,15.802154795626668,27.88209706920898,29.378147024936617
None,HYLA00004891,2017,54.96643055127811,16.210655990144744,17.798275331074834,11.02463812750231
None,HYLA00004891,2018,53.050047946067934,10.812952218595324,9.03846340116814,27.098536434168597
None,HYLA00004891,2019,38.76567020250724,14.637069215717483,19.97996461038657,26.617295971388717
None,HYLA00004891,2020,36.12475641909583,13.724373139072602,19.1289900049292,31.02188043690237
None,HYLA00004891,2021,38.60855522245899,14.62911291159644,21.64495094118437,25.1173809247602
None,HYLA00004897,2017,45.77475761772853,24.023762119113577,17.688982427285318,12.512497835872576
None,HYLA00004897,2018,38.76223219928949,22.8465880609376,12.07315345552819,26.31802628424471
None,HYLA00004897,2019,14.181115655020175,11.775590100350223,36.260091994317534,37.78320225031207
None,HYLA00004897,2020,25.6716008605616,15.765374408606586,20.29193812013644,38.27108661069538
None,HYLA00004897,2021,25.428141004370048,12.743355742045214,26.34626845958014,35.4822347940046
None,HYLA00004904,2017,47.689075630252105,14.831932773109244,23.59243697478992,13.88655462184874
None,HYLA00004904,2018,30.43478260869565,21.82234241730809,27.54316621593509,20.19970875806116
None,HYLA00004904,2019,12.022979072630282,9.827656955272875,31.206401313089863,46.94296265900698
None,HYLA00004904,2020,26.28358070601636,12.942742542283566,24.754749881206,36.01892687049408
None,HYLA00004904,2021,13.894091632817808,7.197761348806489,22.02068901701643,56.88745800135926
None,HYLA00004906,2017,42.46957403651116,21.348884381338745,23.909736308316432,12.271805273833673
None,HYLA00004906,2018,66.38982610952505,13.340254347261874,11.108227355307552,9.16169218790553
None,HYLA00004906,2019,9.56085319949812,10.840652446675032,37.74153074027603,41.85696361355082
None,HYLA00004906,2020,29.46739910740316,14.548847785174868,31.229394879532865,24.754358227889107
None,HYLA00004906,2021,36.96413141642428,17.29163477354945,28.400200143223643,17.34403366680263
None,HYLA00004913,2017,54.87958155064938,16.33298208640674,15.086605642803033,13.700830720140836
None,HYLA00004913,2018,48.64269858588682,9.06548134133822,11.527575475805282,30.76424459696968
None,HYLA00004913,2019,40.84786220700689,13.838327076983864,18.947265289729977,26.366545426279256
None,HYLA00004913,2020,53.889800732471286,13.48670904027042,26.149969079978234,6.473521147280044
None,HYLA00004913,2021,50.11940453668588,17.122561523984377,19.86616884537039,12.891865093959357
None,HYLA00004937,2017,35.08603223377752,9.409985982652769,13.04892605084196,42.45505573272775
None,HYLA00004937,2018,34.72783665419823,20.3296800046285,7.460626306482165,37.48185703469112
None,HYLA00004937,2019,10.158944402884112,23.84293377051268,20.22251579734828,45.77560602925495
None,HYLA00004937,2020,3.750601457200384,9.511354629546483,32.32022074452486,54.41782316872828
None,HYLA00004937,2021,8.752443635724093,11.961834273496756,25.216395423318097,54.06932666746105
None,HYLA00004943,2017,52.91199656466651,19.83576571682668,16.694453602465742,10.55778411604106
None,HYLA00004943,2018,55.31102265697044,13.80791184675904,12.322193558930302,18.55887193734023
None,HYLA00004943,2019,10.605735599594995,11.88831551910588,32.20898272740508,45.296966153894026
None,HYLA00004943,2020,35.08752491139703,12.509826058182242,22.48875898943952,29.91389004098121
None,HYLA00004943,2021,27.507806985008195,14.752958278993528,28.71654362938059,29.02269110661769
None,HYLA00004947,2017,48.14087536100419,22.732938750561317,16.820579979605046,12.305605908829452
None,HYLA00004947,2018,47.74808232241298,13.267403470246078,18.174720469284864,20.80979373805607
None,HYLA00004947,2019,38.71323750361957,19.968061965406704,24.82323640311544,16.495464127858284
None,HYLA00004947,2020,47.88926397537255,16.647322365593542,18.238260986896684,17.22515267213721
None,HYLA00004947,2021,36.045628386442274,19.11112432255343,26.039563069493106,18.803684221511197
None,HYLA00004973,2017,47.76644026143689,13.31517044450872,22.905476625390904,16.01291266866349
None,HYLA00004973,2018,67.20310218764965,7.755656002896622,8.70855087190628,16.332690937547454
None,HYLA00004973,2019,18.105723022447208,9.450103695240376,20.778211942875775,51.66596133943663
None,HYLA00004973,2020,28.352669539950934,16.689664454630833,23.34101779058057,31.616648214837653
None,HYLA00004973,2021,36.28169815676863,16.78548609656965,21.79641232973063,25.136403416931092
None,HYLA00004989,2017,82.71389711944634,10.015451470827273,5.42329000785303,1.8473614018733688
None,HYLA00004989,2018,62.07537507019565,8.390055595998923,9.532856438103016,20.001712895702404
None,HYLA00004989,2019,33.29245947445018,15.939546016003751,24.14101948924103,26.62697502030504
None,HYLA00004989,2020,59.24885179157133,11.1887242327763,16.919830048750935,12.64259392690143
None,HYLA00004989,2021,29.37631446168139,10.974603759380432,24.681589927999937,34.967491850938245
None,HYLA00005017,2017,47.473804465259576,14.367094169522716,15.965138098413531,22.193963266804168
None,HYLA00005017,2018,38.92735995125199,13.35829392475314,16.16970925857588,31.544636865418983
None,HYLA00005017,2019,30.83593991614568,13.99020525126936,21.33450515379165,33.83934967879331
None,HYLA00005017,2020,31.389971368993702,13.918700655844932,21.37112659622251,33.32020137893886
