ADM0_NAME,M49Code,period,low,medium,high,extreme
Madagascar,450.0,2018_05,62.25892993547327,8.560631014333286,7.573523113319599,21.60691593687384
Madagascar,450.0,2018_06,60.52206816198596,11.694101005844267,9.086071766257565,18.697759065912205
Madagascar,450.0,2018_07,46.86086148675655,19.356096469179707,13.834005083869638,19.94903696019412
Madagascar,450.0,2018_08,50.79144243019565,18.124198177450964,15.250315178153922,15.83404421419947
Madagascar,450.0,2018_09,43.06286315495878,12.725108632043874,27.81602590751779,16.396002305479577
Madagascar,450.0,2018_10,30.827040050417075,13.59424346065061,28.42798041381655,27.150736075115777
Madagascar,450.0,2018_11,39.73407000750751,17.231940474127974,18.916437471124976,24.11755204723955
Madagascar,450.0,2018_12,34.55189358908084,15.151461412209308,17.56217308532966,32.73447191338019
Madagascar,450.0,2019_01,39.24017986348138,10.272950960729442,15.007013004821696,35.47985617096747
Madagascar,450.0,2019_02,52.946394934265264,9.36992409691385,12.686129313166624,24.997551655654263
Madagascar,450.0,2019_03,40.82275683302626,9.690405295971088,18.037810178194437,31.44902769280821
Madagascar,450.0,2019_04,41.736885077056826,13.198532217249138,15.888188089328493,29.17639461636553
Madagascar,450.0,2019_05,56.783115037700526,11.478431838216826,8.683326616205068,23.05512650787758
Madagascar,450.0,2019_06,42.5677810530775,19.28088539000582,14.402723598044233,23.74860995887243
Madagascar,450.0,2019_07,49.93026751755452,15.796537436784932,10.09083544326151,24.182359602399025
Madagascar,450.0,2019_08,42.94300827555653,21.073272431884437,16.129121758711,19.854597533848047
Madagascar,450.0,2019_09,41.911580430976585,13.144499377869783,23.96648204631292,20.977438144840725
Madagascar,450.0,2019_10,44.917880880997856,8.215738368828138,12.10291339046837,34.76346735970564
Madagascar,450.0,2019_11,51.38749031844228,16.383857239054848,10.074764249079308,22.153888193423548
Madagascar,450.0,2019_12,48.01634917918052,15.131907335533654,13.373142861751578,23.478600623534252
Madagascar,450.0,2020_01,26.084540229042524,8.593115219169238,16.357807094818664,48.96453745696955
Madagascar,450.0,2020_02,40.19779744014913,9.093903082605031,11.543621557205142,39.1646779200407
Madagascar,450.0,2020_03,44.97315844524115,6.69077973073304,8.750271856489771,39.58578996753603
Madagascar,450.0,2020_04,47.963177384173946,6.487582071250085,9.254571398955044,36.29466914562092
Madagascar,450.0,2020_05,51.623343798164,12.43501790470573,15.567270789524455,20.374367507605804
Madagascar,450.0,2020_06,50.15643310089406,19.347303026916546,13.921805441295731,16.57445843089364
Madagascar,450.0,2020_07,42.81009825490351,25.439947495272484,14.90093250212722,16.849021747696796
Madagascar,450.0,2020_08,38.178436811922325,20.131942087295563,28.88877732540265,12.80084377537946
Madagascar,450.0,2020_09,36.541444880429744,13.03132654262182,33.94001168055676,16.487216896391686
Madagascar,450.0,2020_10,49.71175133801859,14.916354523393302,18.71598004704371,16.6559140915444
Madagascar,450.0,2020_11,57.64300956715782,17.135284828888786,9.512075398922429,15.70963020503098
Madagascar,450.0,2020_12,57.46620271747175,10.710106273047645,12.271423612608054,19.55226739687257
Madagascar,450.0,2021_01,41.56259700460779,9.503490514738097,15.265008332764603,33.668904147889506
Madagascar,450.0,2021_02,38.6006884088997,10.68808226300963,15.510387488225629,35.200841839865035
Madagascar,450.0,2021_03,41.33107469153991,11.279334704903254,17.970869334841446,29.418721268715387
Madagascar,450.0,2021_04,46.011105067976445,11.591520727902914,16.64755292713478,25.74982127698585
Madagascar,450.0,2021_05,40.90318039511655,15.624095009070356,20.359825498958116,23.112899096854967
Madagascar,450.0,2021_06,42.54057202850176,13.170210928034626,22.187644662787587,22.101572380676046
Madagascar,450.0,2021_07,44.9278253013003,19.64845215388111,18.932429124199302,16.491293420619282
Madagascar,450.0,2021_08,49.47286778686391,21.03221635125059,14.695795142288478,14.79912071959702
Madagascar,450.0,2021_09,46.35565162016546,14.987708603625144,21.13908787357521,17.51755190263417
Madagascar,450.0,2021_10,46.05700409412005,12.530475893673383,21.93250371088346,19.480016301323086
Madagascar,450.0,2021_11,68.54818834914923,8.21596181925626,9.1377974699869,14.09805236160761
Madagascar,450.0,2021_12,68.61214426673578,7.198390569861012,8.999255775237067,15.19020938816612
Malawi,454.0,2017_01,87.95899613749006,4.042941761747114,2.91177581649155,5.08628628427128
Malawi,454.0,2017_02,61.18928092204432,16.533798646266604,12.280473152035691,9.996447279653372
Malawi,454.0,2017_03,28.657152351618905,15.793759195281968,22.98362804944456,32.56546040365456
Malawi,454.0,2017_04,67.53176674361669,18.657352693798227,10.44459122551033,3.366289337074752
Malawi,454.0,2017_05,54.76335844797968,31.00156469452576,12.872105474874004,1.362971382620571
Malawi,454.0,2017_06,32.50062695808368,35.546989943883354,27.914602438327545,4.037780659705416
Malawi,454.0,2017_07,24.50182520809122,28.716120724158426,38.02743993178361,8.754614135966742
Malawi,454.0,2017_08,8.625024181616931,17.633612300051066,51.04368871987992,22.697674798452084
Malawi,454.0,2017_09,25.573782538494022,24.182639103347903,38.12823917352701,12.115339184631065
Malawi,454.0,2017_10,17.506614916873733,25.67971399456125,42.10529597141087,14.708375117154162
Malawi,454.0,2017_11,62.10523197119601,18.849120930169697,13.203129952979184,5.84251714565512
Malawi,454.0,2017_12,85.21130672242225,5.763986371756564,5.2069756846788415,3.817731221142347
Malawi,454.0,2018_01,78.92538815076276,7.091360461344672,5.5225819382799735,8.460669449612588
Malawi,454.0,2018_02,69.74553697954272,18.07867377508578,8.240562456887673,3.935226788483813
Malawi,454.0,2018_03,53.353168944717865,23.14995922860909,17.221718214303117,6.275153612369931
Malawi,454.0,2018_04,39.584107619023925,26.06800930061477,27.590544200582176,6.757338879779128
Malawi,454.0,2018_05,50.39282427988792,25.34759707528317,21.410365417498102,2.849213227330802
Malawi,454.0,2018_06,53.4807305798021,29.295776134905243,15.180545621635666,2.0429476636569914
Malawi,454.0,2018_07,36.99033559670956,26.098721351763192,29.17944249439372,7.73150055713354
Malawi,454.0,2018_08,13.88852236804939,17.646592772589603,49.30000747167771,19.164877387683298
Malawi,454.0,2018_09,20.61480722806724,21.28491432790137,38.13005298480925,19.97022545922215
Malawi,454.0,2018_10,40.1289509448346,24.521417698091348,26.502129937685478,8.84750141938855
Malawi,454.0,2018_11,59.52426974542664,21.72477905945104,14.071656929898904,4.67929426522342
Malawi,454.0,2018_12,57.23915467337828,17.904170523793265,14.345540700716608,10.511134102111823
Malawi,454.0,2019_01,74.5554669813211,12.034887435966365,6.868391148799296,6.541254433913229
Malawi,454.0,2019_02,62.184075246291385,15.905548974955508,13.205187728558142,8.705188050194964
Malawi,454.0,2019_03,24.80497748285527,29.53484025213959,34.915031489183306,10.745150775821848
Malawi,454.0,2019_04,43.314980603220896,33.281375449632826,20.02289878182746,3.380745165318805
Malawi,454.0,2019_05,80.25217311729128,12.513819134454064,5.093673802794992,2.1403339454596466
Malawi,454.0,2019_06,66.82148858846733,20.72056332185317,10.62754934183562,1.8303987478438788
Malawi,454.0,2019_07,64.12481835975454,22.59673144407604,10.898997927743244,2.3794522684261663
Malawi,454.0,2019_08,34.557484712205174,36.31863903634773,26.387094948275475,2.7367813031716
Malawi,454.0,2019_09,26.550216924065825,27.138454535584167,39.96458306495144,6.346745475398532
Malawi,454.0,2019_10,60.722877203568274,22.08813572198397,13.760824160904251,3.428162913543481
Malawi,454.0,2019_11,42.71163080290408,24.016288301331524,26.69987162296817,6.572209272796221
Malawi,454.0,2019_12,86.19208973232304,8.168651021813107,3.1254133203162,2.513845925547633
Malawi,454.0,2020_01,63.06794376568154,14.870226604264143,14.412021448474391,7.649808181579942
Malawi,454.0,2020_02,63.2245619053878,17.195556871832686,13.106192855764716,6.473688367014792
Malawi,454.0,2020_03,54.93437370303661,25.01783739467769,15.721112875360255,4.326676026925462
Malawi,454.0,2020_04,39.93207290405415,31.50299194236264,24.78947188950186,3.7754632640813495
Malawi,454.0,2020_05,66.12231294199593,24.73757869692177,8.0656981285424,1.0744102325398828
Malawi,454.0,2020_06,75.38816269637002,18.081644358797583,5.193794938588049,1.3363980062443512
Malawi,454.0,2020_07,36.55819108967739,29.800291238601485,28.31156069174061,5.329956979980515
Malawi,454.0,2020_08,20.85266692917773,26.89141117159682,42.88236378142855,9.373558117796932
Malawi,454.0,2020_09,40.25666393509006,28.74080273463242,26.906615109386287,4.0959182208912495
Malawi,454.0,2020_10,34.02896754169189,29.29722956784672,30.33636579583632,6.3374370946250895
Malawi,454.0,2020_11,79.08769246457328,13.69382695491826,5.494762182188678,1.7237183983197784
Malawi,454.0,2020_12,89.27877920581666,5.654906156575772,2.3787203090906117,2.687594328516947
Malawi,454.0,2021_01,72.72539801337699,15.06015817599814,7.85430879992331,4.360135010701552
Malawi,454.0,2021_02,72.23262386156134,14.67939881252008,9.609139708934624,3.4788376169839648
Malawi,454.0,2021_03,54.48702017584746,19.30554685320523,15.964111151044603,10.243321819902686
Malawi,454.0,2021_04,68.84324610854145,17.35730339785905,9.709233459403062,4.090217034196446
Malawi,454.0,2021_05,71.021437900612,18.71953468634264,8.836351320479192,1.4226760925661923
Malawi,454.0,2021_06,66.74494658582461,24.29727379533209,7.596555545911456,1.3612240729318534
Malawi,454.0,2021_07,66.54126544449764,21.892149917370084,9.722052164695338,1.844532473436948
Malawi,454.0,2021_08,30.07210930235264,30.018114540031032,34.7687784725082,5.140997685108145
Malawi,454.0,2021_09,39.41871489737383,26.416942277725514,28.825666802646708,5.3386760222539404
Malawi,454.0,2021_10,35.23946176596567,27.981222531500272,29.163081290217477,7.616234412316594
Malawi,454.0,2021_11,68.74102879592199,18.091805655401952,10.508144634299008,2.659020914377042
Malawi,454.0,2021_12,95.87373324446376,1.9304340208949224,1.0094967449282488,1.1863359897130672
Malaysia,458.0,2017_01,38.95140429890098,23.10298191940545,19.53106877278676,18.414545008906806
Malaysia,458.0,2017_02,72.57363335848896,13.334679690904643,4.225932972651226,9.865753977955164
Malaysia,458.0,2017_03,74.77102392831074,10.5593057526757,6.248828745948936,8.42084157306463
Malaysia,458.0,2017_04,79.50196737490592,9.910481791918745,6.270043257515889,4.317507575659432
Malaysia,458.0,2017_05,84.6798533562169,7.214506463507063,3.5346998187294787,4.570940361546539
Malaysia,458.0,2017_06,82.09039757358897,6.7150819654776335,6.3905018499796205,4.804018610953785
Malaysia,458.0,2017_07,81.44455960007127,6.995352610697904,5.735609975707893,5.8244778135229165
Malaysia,458.0,2017_08,84.18787609085336,5.058271183956793,5.923090258230436,4.830762466959406
Malaysia,458.0,2017_09,91.58137761389052,2.786522392154492,2.904865312271858,2.72723468168312
Malaysia,458.0,2017_10,87.39179469930055,4.072971181527685,3.784093944460383,4.75114017471137
Malaysia,458.0,2017_11,84.89557674599754,7.098253551061255,3.4201614130476834,4.5860082898935
Malaysia,458.0,2017_12,63.803973032782665,14.489518467054364,9.29549860189045,12.41100989827252
Malaysia,458.0,2018_01,60.22733467807884,16.912294729445687,17.91782514674081,4.942545445734673
Malaysia,458.0,2018_02,78.62703967674355,8.869295435282073,7.066570357852988,5.43709453012138
Malaysia,458.0,2018_03,75.55433648668736,9.89458562402074,6.600994812818113,7.950083076473768
Malaysia,458.0,2018_04,86.83395829661548,5.975459302431583,3.750387436718669,3.440194964234273
Malaysia,458.0,2018_05,88.06355207029553,5.799581753990051,3.389836155512885,2.7470300202015263
Malaysia,458.0,2018_06,90.37025268081427,4.0810725905169765,3.1262224501119986,2.4224522785567357
Malaysia,458.0,2018_07,86.93703720589693,5.891581807112916,4.234172139962613,2.937208847027524
Malaysia,458.0,2018_08,90.2532520732306,3.2587698288687337,3.2302942038830613,3.2576838940175854
Malaysia,458.0,2018_09,78.01046192038301,9.214711168785112,6.362266158347372,6.412560752484504
Malaysia,458.0,2018_10,93.1007138737784,3.0306513708558693,1.881517215580529,1.9871175397852143
Malaysia,458.0,2018_11,88.5456480776263,3.645604056468199,3.592266251144201,4.216481614761296
Malaysia,458.0,2018_12,64.86786631925594,12.019143777367637,9.14214887996236,13.97084102341403
Malaysia,458.0,2019_01,66.70797676985146,11.417871293398225,9.428541059830296,12.445610876920014
Malaysia,458.0,2019_02,75.42311952682509,9.18542437352394,8.759692352707589,6.631763746943381
Malaysia,458.0,2019_03,62.19863833615637,17.60761184372525,12.203914863497836,7.989834956620549
Malaysia,458.0,2019_04,65.68856699658429,11.434102774672088,10.238549901552403,12.638780327191212
Malaysia,458.0,2019_05,75.57955675406299,6.322786622980138,8.634493261888625,9.463163361068222
Malaysia,458.0,2019_06,83.48320904615686,4.426373694541555,5.709234470749313,6.381182788552287
Malaysia,458.0,2019_07,71.11758489825645,12.526671493571651,10.950214278326166,5.405529329845734
Malaysia,458.0,2019_08,78.04560388993085,9.24025356721032,6.297030243393592,6.417112299465241
Malaysia,458.0,2019_09,75.42337314432413,13.035160174126576,8.865944859917402,2.6755218216318783
Malaysia,458.0,2019_10,79.6789673591095,8.277455036015988,5.514901708954963,6.528675895919514
Malaysia,458.0,2019_11,87.5420491166289,5.681725549016091,3.9367211742776256,2.8395041600773867
Malaysia,458.0,2019_12,49.9709938806445,9.982855440122874,14.71797846781472,25.3281722114179
Malaysia,458.0,2020_01,39.40521962393117,20.856062118548188,22.993909651602877,16.74480860591775
Malaysia,458.0,2020_02,47.48845682999007,16.08567918609271,17.83158699710497,18.59427698681224
Malaysia,458.0,2020_03,41.57422798970895,15.441139108585936,25.5149414154654,17.46969148623971
Malaysia,458.0,2020_04,46.506136791154574,21.06933922145217,18.204882530787422,14.21964145660582
Malaysia,458.0,2020_05,52.449792243767305,19.993342731829568,14.890639427516156,12.666225596886951
Malaysia,458.0,2020_06,50.88110167953707,22.44221760724775,18.621758036440376,8.054922676774805
Malaysia,458.0,2020_07,57.022966773049234,16.105357248773927,18.80723873227492,8.064437245901912
Malaysia,458.0,2020_08,60.15599522531205,16.201224316123266,16.495138866601714,7.147641591962952
Malaysia,458.0,2020_09,62.85084404788584,15.62408468101296,11.56150161825791,9.963569652843288
Malaysia,458.0,2020_10,69.0924621157988,8.616458983865247,8.9052082465421,13.385870653793884
Malaysia,458.0,2020_11,56.34360889681699,18.78387870003902,16.232677406767376,8.63983499637661
Malaysia,458.0,2020_12,53.212121340790894,13.986652385618036,16.995438627405814,15.805787646185252
Malaysia,458.0,2021_01,34.28645141458166,15.432224137363178,16.340833488862295,33.94049095919286
Malaysia,458.0,2021_02,42.66941609057709,25.54281364645985,21.2916053141664,10.49616494879666
Malaysia,458.0,2021_03,57.215672886165066,16.39857526786588,16.145021243996826,10.240730601972226
Malaysia,458.0,2021_04,47.6425589952573,25.15482778370672,19.670236393079207,7.532376827956767
Malaysia,458.0,2021_05,63.33997729435774,19.421057678724445,13.163395040023596,4.075569986894246
Malaysia,458.0,2021_06,63.81977495022046,21.01370159037236,11.571695385296133,3.594828074111043
Malaysia,458.0,2021_07,53.76801591826471,18.7486613198791,18.042872944640983,9.440449817215192
Malaysia,458.0,2021_08,71.06343710581072,11.481508963086902,11.219195104032003,6.2358588270703725
Malaysia,458.0,2021_09,65.7381497498516,15.761520372771775,11.760490410805913,6.7398394665707
Malaysia,458.0,2021_10,74.29696396857834,11.768046659614454,8.043397524918904,5.891591846888314
Malaysia,458.0,2021_11,80.08105874185658,11.54252118103364,5.27595996004827,3.1004601170615103
Malaysia,458.0,2021_12,50.21786572033584,12.144486080307884,15.794559572772163,21.843088626584112
Mali,466.0,2017_01,47.02140066536222,28.485472101361857,18.687390620747315,5.80573661252862
Mali,466.0,2017_02,46.99814514291048,16.055634729075535,30.6525774413132,6.293642686700769
Mali,466.0,2017_03,46.96018160404319,3.539878296730929,32.09703170209852,17.402908397127373
Mali,466.0,2017_04,35.25700510587051,6.453275923222225,9.106843846147502,49.18287512475976
Mali,466.0,2017_05,30.598418633574155,8.976977792217243,20.26514385847822,40.15945971573038
Mali,466.0,2017_06,68.0077199747831,12.791877567723864,8.819583384999671,10.380819072493365
Mali,466.0,2017_07,63.94547396373464,10.447010660800505,11.579647569542102,14.027867805922767
Mali,466.0,2017_08,75.50524645896942,9.062242311643107,9.070508599573316,6.362002629814151
Mali,466.0,2017_09,83.0136468363242,6.289465092067246,4.967557769194281,5.729330302414262
Mali,466.0,2017_10,85.6147763017223,5.140525104043713,5.5390188820201605,3.705679712213815
Mali,466.0,2017_11,55.31280135832759,27.929649400923683,9.479376444115974,7.278172796632755
Mali,466.0,2017_12,26.154051046459976,29.439963533339323,29.55670215621488,14.849283263985804
Mali,466.0,2018_01,24.080201784664403,31.955233403612915,29.13024123756136,14.83432357416132
Mali,466.0,2018_02,22.39991405071694,21.653555739689004,39.52915307690882,16.417377132685232
Mali,466.0,2018_03,25.212614905060786,6.304123316816543,10.641093272551732,57.84216850557094
Mali,466.0,2018_04,35.03560613182636,9.400824608902422,31.792669554261835,23.7708997050094
Mali,466.0,2018_05,51.60771050066602,31.191653384798,11.09662537346964,6.10401074106636
Mali,466.0,2018_06,86.2583561629109,3.745890228104657,4.69457339895829,5.30118021002614
Mali,466.0,2018_07,77.5745582233593,6.149999087537228,5.484435388065966,10.791007301037492
Mali,466.0,2018_08,71.0498723342014,11.98619683109004,10.40734610945236,6.556584725256206
Mali,466.0,2018_09,70.40553558219945,12.29912442158499,9.283453460168923,8.011886536046653
Mali,466.0,2018_10,91.70969550209448,3.51979028195831,2.509396947071866,2.261117268875364
Mali,466.0,2018_11,65.37807601348102,20.455575484732208,7.484542680330817,6.68180582145594
Mali,466.0,2018_12,20.539033935880237,22.778490967289837,32.81175699491276,23.87071810191716
Mali,466.0,2019_01,43.58987383653424,31.980871780315837,16.27669677488441,8.15255760826551
Mali,466.0,2019_02,47.17176442484747,30.291313052130334,16.666146119527006,5.870776403495194
Mali,466.0,2019_03,31.843756231549897,17.148847766046206,37.79288928030983,13.21450672209407
Mali,466.0,2019_04,22.579557546212666,6.010705281015345,20.51363215186184,50.89610502091014
Mali,466.0,2019_05,39.11322754293495,32.87795737035296,20.23097492332419,7.777840163387914
Mali,466.0,2019_06,79.38342140452711,3.943126487258896,4.3756155302534765,12.297836577960538
Mali,466.0,2019_07,67.69728079096498,6.558110323415384,9.372422463704286,16.37218642191536
Mali,466.0,2019_08,68.20374943346869,11.612471971847231,11.231263774442228,8.95251482024183
Mali,466.0,2019_09,64.74236578161185,12.732800659584754,12.534039310022338,9.99079424878105
Mali,466.0,2019_10,83.40994528763548,8.634813071522146,5.9703095928371805,1.9849320480052004
Mali,466.0,2019_11,65.14007923528307,21.80188708062634,9.603717187082236,3.45431649700834
Mali,466.0,2019_12,39.73152123437628,31.29189617933272,21.153170938642585,7.82341164764839
Mali,466.0,2020_01,34.48458989340489,31.065343138989306,27.65911547798451,6.7909514896213095
Mali,466.0,2020_02,44.09586022221886,25.719044406676726,14.786402524727237,15.39869284637716
Mali,466.0,2020_03,53.4487780883052,24.26692855395895,17.010960519047973,5.27333283868787
Mali,466.0,2020_04,30.226787914594567,26.0830346325542,33.41386189414867,10.276315558702567
Mali,466.0,2020_05,39.43226114323396,23.92297944115194,22.26071691582211,14.384042499792
Mali,466.0,2020_06,30.52487889203524,10.994431921700333,29.925584975305185,28.555104210959257
Mali,466.0,2020_07,50.82083137708115,12.444472534219363,13.514717035645926,23.21997905305356
Mali,466.0,2020_08,57.65955544628589,12.32912257076763,13.226639417542996,16.784682565403482
Mali,466.0,2020_09,70.22663693297828,6.856713575544728,10.770011844010805,12.146637647466177
Mali,466.0,2020_10,60.78525688462639,9.403829835518843,13.99407410696372,15.816839172891026
Mali,466.0,2020_11,53.29931858315298,10.106378229277778,11.998183987356596,24.596119200212648
