ADM0_NAME,M49Code,period,low,medium,high,extreme
Switzerland,756.0,2017,64.32399129737907,13.59892000924251,14.35209640276888,7.724992290609554
Switzerland,756.0,2018,78.4490628320142,12.458941752643534,5.020406052494732,4.071589362847511
Switzerland,756.0,2019,59.92258231772116,22.928618437334062,11.517684038046209,5.631115206898572
Switzerland,756.0,2020,62.58626153350199,12.934465051801483,14.590755442416969,9.888517972279546
Switzerland,756.0,2021,56.87199684479577,20.22881317644477,14.907801190629373,7.99138878813009
Syrian Arab Republic,760.0,2017,58.45455245479702,14.91061705519934,15.580759488231775,11.054071001771865
Syrian Arab Republic,760.0,2018,44.67325496454771,11.489432206780265,16.108510556749167,27.728802271922877
Syrian Arab Republic,760.0,2019,53.327741134361474,11.61945208256356,12.72076182151055,22.332044961564392
Syrian Arab Republic,760.0,2020,46.56140148882581,10.120879686679247,16.806036813611925,26.511682010883035
Syrian Arab Republic,760.0,2021,49.52753253344632,12.373734414911633,14.499253402871702,23.59947964877034
Tajikistan,762.0,2017,59.244567410416536,11.31865794525772,12.006826883227909,17.429947761097814
Tajikistan,762.0,2018,50.0032454031336,10.806943303597514,17.739737849112892,21.45007344415602
Tajikistan,762.0,2019,58.67848023457523,11.287756162823236,15.10024401444086,14.93351958816067
Tajikistan,762.0,2020,68.91123211559974,10.944699412297345,10.18190374366784,9.962164728435088
Tajikistan,762.0,2021,68.66196358975891,10.501705303844735,10.130124200292643,10.706206906103723
Thailand,764.0,2017,65.83719275703831,17.785524141680373,9.409266650472311,6.968016450809033
Thailand,764.0,2018,67.43727297367327,17.146221989540077,8.74645094504184,6.670054091744801
Thailand,764.0,2019,55.59294172194628,17.91436430967642,14.480645048158426,12.012048920218884
Thailand,764.0,2020,45.06735799062946,20.438843618542663,17.435783562830007,17.058014827997866
Thailand,764.0,2021,47.625393682374266,19.25602894584884,20.248070620948237,12.87050675082866
Togo,768.0,2017,74.87205668055213,8.642114288277902,10.291503068147268,6.194325963022722
Togo,768.0,2018,53.699290765085614,12.739868767657894,17.046582351036783,16.514258116219704
Togo,768.0,2019,40.59287648927938,14.116386435764186,19.44832675911324,25.842410315843185
Togo,768.0,2020,44.04636195800334,7.448862950118191,13.627905171075104,34.87686992080336
Togo,768.0,2021,59.61721178471585,11.816695459984834,14.151722094232865,14.414370661066457
Tunisia,788.0,2017,56.5090969785047,10.69579789748162,13.08053709092558,19.714568033088096
Tunisia,788.0,2018,47.63688536645151,10.346989133099108,14.353421031129994,27.662704469319387
Tunisia,788.0,2019,31.392451622009087,11.111099695410555,16.55907297547937,40.937375707100976
Tunisia,788.0,2020,34.392806431953176,11.906072999352386,15.667900225253478,38.03322034344097
Tunisia,788.0,2021,47.69238594642714,10.182842626677772,13.361794250234473,28.762977176660616
Turkey,792.0,2017,64.34058127891413,14.840760816238353,11.506630350736485,9.31202755411103
Turkey,792.0,2018,64.1069836824682,14.226986572564028,11.085666196055412,10.580363548912358
Turkey,792.0,2019,64.81630706510421,11.41000193232281,11.893531366400993,11.880159636171996
Turkey,792.0,2020,69.66178969012707,11.496135531898512,10.976224238844424,7.86585053912999
Turkey,792.0,2021,72.47811385818858,9.16235905294861,8.43903109411411,9.92049599474868
Turkmenistan,795.0,2017,86.18759195922932,5.661307511378776,4.044784149291322,4.106316380100589
Turkmenistan,795.0,2018,85.76447101487999,4.983085208242537,4.033883521734007,5.218560255143467
Turkmenistan,795.0,2019,88.77814915544556,3.774402893928961,2.949718520988609,4.497729429636864
Turkmenistan,795.0,2020,79.15572236477047,8.971736732045501,4.966753022197283,6.905787880986737
Turkmenistan,795.0,2021,77.73638731231419,9.064179962468508,4.990797493547557,8.208635231669756
Uganda,800.0,2017,63.21196972242805,13.638221121483374,14.10670793562209,9.043101220466491
Uganda,800.0,2018,65.80480941531455,13.241736146628371,12.709308345573689,8.244146092483398
Uganda,800.0,2019,75.69517673623272,9.329661995121269,8.352471680308602,6.62268958833741
